timestamp;x;y;theta
1582309115248;0;0;0
1582309115272;0.007200000000000001;0;0
1582309115287;0.014399999999999986;0;0
1582309115307;0.02159999999999997;0;0
1582309115327;0.028799999999999954;0;0
1582309115349;0.03599999999999994;0;0
1582309115374;0.043199999999999926;0;0
1582309115387;0.05039999999999991;0;0
1582309115408;0.057599999999999894;0;0
1582309115426;0.06479999999999989;0;0
1582309115449;0.07199999999999987;0;0
1582309115472;0.07919999999999985;0;0
1582309115488;0.08639999999999984;0;0
1582309115507;0.09359999999999982;0;0
1582309115527;0.1007999999999998;0;0
1582309115549;0.10799999999999979;0;0
1582309115572;0.11519999999999977;0;0
1582309115590;0.12239999999999976;0;0
1582309115608;0.12959999999999974;0;0
1582309115627;0.13679999999999973;0;0
1582309115649;0.1439999999999997;0;0
1582309115671;0.1511999999999997;0;0
1582309115689;0.15839999999999968;0;0
1582309115708;0.16559999999999966;0;0
1582309115726;0.17279999999999965;0;0
1582309115748;0.17999999999999963;0;0
1582309115769;0.18719999999999962;0;0
1582309115788;0.1943999999999996;0;0
1582309115809;0.20159999999999959;0;0
1582309115827;0.20879999999999957;0;0
1582309115848;0.21599999999999955;0;0
1582309115869;0.22319999999999954;0;0
1582309115888;0.23039999999999952;0;0
1582309115907;0.2375999999999995;0;0
1582309115928;0.2447999999999995;0;0
1582309115949;0.2519999999999996;0;0
1582309115970;0.25920000000000015;0;0
1582309115988;0.2664000000000007;0;0
1582309116007;0.27360000000000123;0;0
1582309116027;0.28080000000000177;0;0
1582309116048;0.2880000000000023;0;0
1582309116069;0.29520000000000285;0;0
1582309116087;0.3024000000000034;0;0
1582309116106;0.3096000000000039;0;0
1582309116127;0.31680000000000447;0;0
1582309116148;0.324000000000005;0;0
1582309116169;0.33120000000000555;0;0
1582309116188;0.3384000000000061;0;0
1582309116209;0.3456000000000066;0;0
1582309116227;0.35280000000000716;0;0
1582309116248;0.3600000000000077;0;0
1582309116272;0.363600000000008;0;0
1582309116287;0.36720000000000824;0;0
1582309116307;0.3708000000000085;0;0
1582309116326;0.3744000000000088;0;0
1582309116350;0.37800000000000905;0;0
1582309116373;0.3816000000000093;0;0
1582309116389;0.3852000000000096;0;0
1582309116408;0.38880000000000986;0;0
1582309116426;0.39240000000001013;0;0
1582309116448;0.3960000000000104;0;0
1582309116472;0.39960000000001067;0;0
1582309116489;0.40320000000001094;0;0
1582309116507;0.4068000000000112;0;0
1582309116527;0.4104000000000115;0;0
1582309116549;0.41400000000001175;0;0
1582309116573;0.417600000000012;0;0
1582309116588;0.4212000000000123;0;0
1582309116608;0.42480000000001256;0;0
1582309116628;0.4284000000000128;0;0
1582309116650;0.4320000000000131;0;0
1582309116672;0.43560000000001337;0;0
1582309116689;0.43920000000001364;0;0
1582309116708;0.4428000000000139;0;0
1582309116727;0.4464000000000142;0;0
1582309116749;0.45000000000001444;0;0
1582309116768;0.4536000000000147;0;0
1582309116789;0.457200000000015;0;0
1582309116809;0.46080000000001525;0;0
1582309116830;0.4644000000000155;0;0
1582309116849;0.4680000000000158;0;0
1582309116868;0.47160000000001606;0;0
1582309116888;0.47520000000001633;0;0
1582309116907;0.4788000000000166;0;0
1582309116927;0.48240000000001687;0;0
1582309116949;0.48600000000001714;0;0
1582309116970;0.4896000000000174;0;0
1582309116988;0.4932000000000177;0;0
1582309117007;0.49680000000001795;0;0
1582309117027;0.500400000000018;0;0
1582309117049;0.5040000000000172;0;0
1582309117070;0.5076000000000164;0;0
1582309117088;0.5112000000000155;0;0
1582309117107;0.5148000000000147;0;0
1582309117127;0.5184000000000138;0;0
1582309117149;0.522000000000013;0;0
1582309117168;0.5256000000000122;0;0
1582309117188;0.5292000000000113;0;0
1582309117209;0.5328000000000105;0;0
1582309117229;0.5364000000000096;0;0
1582309117249;0.5400000000000088;0;0
1582309117272;0.5418000000000095;0;0
1582309117287;0.5436000000000102;0;0
