timestamp;x;y;theta
1582657104303;0;0;55
1582657104323;0;0;55
1582657104346;0;0;55
1582657104370;0;0;55
1582657104385;0;0;55
1582657104403;0;0;55
1582657104427;0;0;55
1582657104453;0;0;55
1582657104466;0;0;55
1582657104483;0;0;55
1582657104503;0;0;55
1582657104528;0;0;55
1582657104555;0;0;55
1582657104570;0;0;55
1582657104583;0;0;55
1582657104603;0;0;55
1582657104623;0;0;55
1582657104643;0;0;55
1582657104663;0;0;55
1582657104683;0;0;55
1582657104703;0;0;55
1582657104723;0;0;55
1582657104743;0;0;55
1582657104769;0;0;55
1582657104786;0;0;55
1582657104803;0;0;55
1582657104823;0;0;55
1582657104843;0;0;55
1582657104863;0;0;55
1582657104883;0;0;55
1582657104966;0;0;55
1582657104983;0;0;55
1582657105003;0;0;55
1582657105023;0;0;55
1582657105043;0;0;55
1582657105063;0;0;55
1582657105083;0;0;55
1582657105103;0;0;55
1582657105125;0;0;55
1582657105146;0;0;55
1582657105163;0;0;55
1582657105183;0;0;55
1582657105203;0;0;55
1582657105223;0;0;55
1582657105243;0;0;55
1582657105266;0;0;55
1582657105283;0;0;55
1582657105303;0;0;55
1582657105327;0;0;55
1582657105354;0;0;55
1582657105366;0;0;55
1582657105383;0;0;55
1582657105403;0;0;55
1582657105428;0;0;55
1582657105454;0;0;55
1582657105469;0;0;55
1582657105483;0;0;55
1582657105503;0;0;55
1582657105523;0;0;55
1582657105543;0;0;55
1582657105568;0;0;55
1582657105583;0;0;55
1582657105603;0;0;55
1582657105628;0;0;55
1582657105655;0;0;55
1582657105664;0;0;55
1582657105683;0;0;55
1582657105703;0;0;55
1582657105723;0;0;55
1582657105743;0;0;55
1582657105765;0;0;55
1582657105785;0;0;55
1582657105804;0;0;55
1582657105823;0;0;55
1582657105843;0;0;55
1582657105865;0;0;55
1582657105885;0;0;55
1582657105967;0;0;55
1582657105983;0;0;55
1582657106003;0;0;55
1582657106023;0;0;55
1582657106045;0;0;55
1582657106065;0;0;55
1582657106085;0;0;55
1582657106103;0;0;55
1582657106123;0;0;55
1582657106143;0;0;55
1582657106163;0;0;55
1582657106183;0;0;55
1582657106205;0;0;55
1582657106226;0;0;55
1582657106243;0;0;55
1582657106266;0.002270318228816088;0.0032932265942450887;55.87999999999994
1582657106283;0.004489790342923453;0.006620932980908057;56.75999999999988
1582657106303;0.006657892788621105;0.009982334183695011;57.639999999999816
1582657106323;0.008774114129855248;0.01337663727800508;58.519999999999754
1582657106343;0.010837955168862465;0.016803041577974267;59.39999999999969
1582657106367;0.012848929063926049;0.020260738825350105;60.27999999999963
1582657106383;0.014806561444217619;0.023748913380152614;61.15999999999957
1582657106403;0.016710390521696962;0.027266742413076455;62.03999999999951
1582657106423;0.018559967200043728;0.03081339609958907;62.91999999999945
1582657106444;0.020354855180595252;0.03438803781567886;63.799999999999386
