timestamp;x;y;theta
1582653839708;-1.25;1.25;0
1582653839722;-1.25;1.25;0
1582653839742;-1.25;1.25;0
1582653839762;-1.25;1.25;0
1582653839784;-1.25;1.25;0
1582653839806;-1.25;1.25;0
1582653839824;-1.25;1.25;0
1582653839845;-1.25;1.25;0
1582653839864;-1.25;1.25;0
1582653839884;-1.25;1.25;0
1582653839958;-1.25;1.25;0
1582653839962;-1.25;1.25;0
1582653839984;-1.25;1.25;0
1582653840002;-1.25;1.25;0
1582653840027;-1.25;1.25;0
1582653840052;-1.25;1.25;0
1582653840064;-1.25;1.25;0
1582653840084;-1.25;1.25;0
1582653840104;-1.25;1.25;0
1582653840124;-1.25;1.25;0
1582653840143;-1.25;1.25;0
1582653840164;-1.25;1.25;0
1582653840185;-1.25;1.25;0
1582653840210;-1.25;1.25;0
1582653840231;-1.25;1.25;0
1582653840243;-1.25;1.25;0
1582653840263;-1.25;1.25;0
1582653840291;-1.25;1.25;0
1582653840309;-1.25;1.25;0
1582653840326;-1.25;1.25;0
1582653840343;-1.25;1.25;0
1582653840363;-1.25;1.25;0
1582653840386;-1.25;1.25;0
1582653840407;-1.25;1.25;0
1582653840425;-1.25;1.25;0
1582653840446;-1.25;1.25;0
1582653840467;-1.25;1.25;0
1582653840484;-1.25;1.25;0
1582653840505;-1.25;1.25;0
1582653840523;-1.25;1.25;0
1582653840543;-1.25;1.25;0
1582653840562;-1.25;1.25;0
1582653840585;-1.25;1.25;0
1582653840611;-1.25;1.25;0
1582653840647;-1.25;1.25;0
1582653840670;-1.25;1.25;0
1582653840690;-1.25;1.25;0
1582653840709;-1.25;1.25;0
1582653840725;-1.25;1.25;0
1582653840744;-1.25;1.25;0
1582653840771;-1.25;1.25;0
1582653840789;-1.25;1.25;0
1582653840806;-1.25;1.25;0
1582653840823;-1.25;1.25;0
1582653840844;-1.25;1.25;0
1582653840863;-1.25;1.25;0
1582653840884;-1.25;1.25;0
1582653840967;-1.25;1.25;0
1582653840988;-1.25;1.25;0
1582653841004;-1.25;1.25;0
1582653841028;-1.25;1.25;0
1582653841047;-1.25;1.25;0
1582653841063;-1.25;1.25;0
1582653841085;-1.25;1.25;0
1582653841103;-1.25;1.25;0
