timestamp;x;y;theta
1582476683126;0;0;0
1582476683141;0;0;0.14400000000000002
1582476683161;0;0;0.2880000000000001
1582476683181;0;0;0.4319999999999998
1582476683200;0;0;0.5759999999999995
1582476683220;0;0;0.7199999999999992
1582476683240;0;0;0.8639999999999989
1582476683261;0;0;1.0079999999999987
1582476683280;0;0;1.1520000000000006
1582476683300;0;0;1.2960000000000025
1582476683321;0;0;1.4400000000000044
1582476683341;0;0;1.5840000000000063
1582476683360;0;0;1.7280000000000082
1582476683381;0;0;1.87200000000001
1582476683401;0;0;2.016000000000012
1582476683420;0;0;2.160000000000014
1582476683441;0;0;2.304000000000016
1582476683461;0;0;2.4480000000000177
1582476683480;0;0;2.5920000000000196
1582476683500;0;0;2.7360000000000215
1582476683520;0;0;2.8800000000000234
1582476683540;0;0;3.0240000000000253
1582476683561;0;0;3.1680000000000272
1582476683581;0;0;3.312000000000029
1582476683600;0;0;3.456000000000031
1582476683621;0;0;3.600000000000033
1582476683640;0;0;3.744000000000035
1582476683661;0;0;3.8880000000000368
1582476683680;0;0;4.032000000000038
1582476683700;0;0;4.17600000000004
1582476683720;0;0;4.320000000000042
1582476683740;0;0;4.464000000000044
1582476683760;0;0;4.608000000000046
1582476683781;0;0;4.752000000000048
1582476683801;0;0;4.89600000000005
1582476683820;0;0;5.0400000000000515
1582476683841;0;0;5.1840000000000535
1582476683861;0;0;5.328000000000055
1582476683881;0;0;5.472000000000057
1582476683900;0;0;5.616000000000059
1582476683920;0;0;5.760000000000061
1582476683940;0;0;5.904000000000063
1582476683961;0;0;6.048000000000065
1582476683980;0;0;6.192000000000067
1582476684001;0;0;6.336000000000069
1582476684021;0;0;6.480000000000071
1582476684042;0;0;6.6240000000000725
1582476684061;0;0;6.768000000000074
1582476684080;0;0;6.912000000000076
1582476684101;0;0;7.056000000000078
1582476684120;0;0;7.20000000000008
1582476684142;0;0;7.344000000000082
1582476684160;0;0;7.488000000000084
1582476684181;0;0;7.632000000000086
1582476684201;0;0;7.776000000000088
1582476684220;0;0;7.92000000000009
1582476684240;0;0;8.064000000000084
1582476684261;0;0;8.208000000000068
1582476684281;0;0;8.352000000000052
1582476684300;0;0;8.496000000000036
1582476684321;0;0;8.64000000000002
1582476684341;0;0;8.784000000000004
1582476684360;0;0;8.927999999999988
1582476684380;0;0;9.071999999999973
1582476684401;0;0;9.215999999999957
1582476684421;0;0;9.35999999999994
1582476684440;0;0;9.503999999999925
1582476684460;0;0;9.647999999999909
1582476684481;0;0;9.791999999999893
1582476684500;0;0;9.935999999999877
1582476684520;0;0;10.079999999999862
1582476684540;0;0;10.223999999999846
1582476684560;0;0;10.36799999999983
1582476684579;0;0;10.511999999999814
1582476684601;0;0;10.655999999999798
1582476684620;0;0;10.799999999999782
1582476684641;0;0;10.943999999999766
1582476684660;0;0;11.08799999999975
1582476684681;0;0;11.231999999999735
1582476684700;0;0;11.375999999999719
1582476684720;0;0;11.519999999999703
1582476684741;0;0;11.663999999999687
1582476684760;0;0;11.807999999999671
1582476684780;0;0;11.951999999999655
1582476684801;0;0;12.09599999999964
1582476684820;0;0;12.239999999999624
1582476684841;0;0;12.383999999999608
1582476684861;0;0;12.527999999999592
1582476684881;0;0;12.671999999999576
1582476684901;0;0;12.81599999999956
1582476684920;0;0;12.959999999999544
1582476684940;0;0;13.103999999999528
1582476684960;0;0;13.247999999999513
1582476684980;0;0;13.391999999999497
1582476685000;0;0;13.535999999999481
1582476685021;0;0;13.679999999999465
1582476685042;0;0;13.82399999999945
1582476685061;0;0;13.967999999999433
1582476685081;0;0;14.111999999999417
1582476685101;0;0;14.255999999999402
1582476685120;0;0;14.399999999999386
1582476685149;0;0;14.527999999999372
1582476685161;0;0;14.655999999999358
1582476685182;0;0;14.783999999999343
1582476685201;0;0;14.91199999999933
1582476685220;0;0;15.039999999999315
1582476685241;0;0;15.167999999999301
1582476685261;0;0;15.295999999999287
1582476685282;0;0;15.423999999999273
1582476685302;0;0;15.551999999999259
1582476685321;0;0;15.679999999999245
1582476685340;0;0;15.80799999999923
1582476685360;0;0;15.935999999999217
1582476685383;0;0;16.063999999999204
1582476685401;0;0;16.19199999999919
1582476685420;0;0;16.319999999999176
1582476685441;0;0;16.447999999999162
1582476685460;0;0;16.575999999999148
1582476685482;0;0;16.703999999999134
1582476685500;0;0;16.83199999999912
1582476685520;0;0;16.959999999999106
1582476685540;0;0;17.08799999999909
1582476685560;0;0;17.215999999999077
1582476685583;0;0;17.343999999999063
1582476685600;0;0;17.47199999999905
1582476685620;0;0;17.599999999999035
1582476685641;0;0;17.72799999999902
1582476685660;0;0;17.855999999999007
1582476685680;0;0;17.983999999998993
1582476685700;0;0;18.11199999999898
1582476685722;0;0;18.239999999998965
1582476685741;0;0;18.36799999999895
1582476685761;0;0;18.495999999998936
1582476685781;0;0;18.623999999998922
1582476685800;0;0;18.751999999998908
1582476685820;0;0;18.879999999998894
1582476685841;0;0;19.00799999999888
1582476685860;0;0;19.135999999998866
1582476685880;0;0;19.263999999998852
1582476685900;0;0;19.391999999998838
1582476685921;0;0;19.519999999998824
1582476685942;0;0;19.64799999999881
1582476685961;0;0;19.775999999998795
1582476685982;0;0;19.90399999999878
1582476686000;0;0;20.031999999998767
1582476686020;0;0;20.159999999998753
1582476686040;0;0;20.28799999999874
1582476686061;0;0;20.415999999998725
1582476686080;0;0;20.54399999999871
1582476686101;0;0;20.671999999998697
1582476686120;0;0;20.799999999998683
1582476686144;0;0;20.919999999998687
1582476686161;0;0;21.03999999999869
1582476686181;0;0;21.159999999998696
1582476686200;0;0;21.2799999999987
1582476686221;0;0;21.399999999998705
1582476686240;0;0;21.51999999999871
1582476686260;0;0;21.639999999998714
1582476686280;0;0;21.75999999999872
1582476686300;0;0;21.879999999998724
1582476686320;0;0;21.999999999998728
1582476686341;0;0;22.119999999998733
1582476686361;0;0;22.239999999998737
1582476686381;0;0;22.35999999999874
1582476686401;0;0;22.479999999998746
1582476686420;0;0;22.59999999999875
1582476686440;0;0;22.719999999998755
1582476686460;0;0;22.83999999999876
1582476686480;0;0;22.959999999998765
1582476686500;0;0;23.07999999999877
1582476686521;0;0;23.199999999998774
1582476686541;0;0;23.319999999998778
1582476686560;0;0;23.439999999998783
1582476686581;0;0;23.559999999998787
1582476686600;0;0;23.679999999998792
1582476686620;0;0;23.799999999998796
1582476686641;0;0;23.9199999999988
1582476686660;0;0;24.039999999998805
1582476686681;0;0;24.15999999999881
1582476686701;0;0;24.279999999998815
1582476686720;0;0;24.39999999999882
1582476686740;0;0;24.519999999998824
1582476686760;0;0;24.639999999998828
1582476686780;0;0;24.759999999998833
1582476686800;0;0;24.879999999998837
1582476686821;0;0;24.999999999998842
1582476686841;0;0;25.119999999998846
1582476686861;0;0;25.23999999999885
1582476686880;0;0;25.359999999998855
1582476686900;0;0;25.47999999999886
1582476686920;0;0;25.599999999998865
1582476686940;0;0;25.71999999999887
1582476686961;0;0;25.839999999998874
1582476686981;0;0;25.959999999998878
1582476687000;0;0;26.079999999998883
1582476687021;0;0;26.199999999998887
1582476687041;0;0;26.319999999998892
1582476687060;0;0;26.439999999998896
1582476687081;0;0;26.5599999999989
1582476687100;0;0;26.679999999998905
1582476687120;0;0;26.79999999999891
1582476687142;0;0;26.911999999998933
1582476687161;0;0;27.023999999998956
1582476687180;0;0;27.13599999999898
1582476687201;0;0;27.247999999999003
1582476687222;0;0;27.359999999999026
1582476687241;0;0;27.47199999999905
1582476687261;0;0;27.583999999999072
1582476687280;0;0;27.695999999999096
1582476687301;0;0;27.80799999999912
1582476687321;0;0;27.919999999999142
1582476687341;0;0;28.031999999999165
1582476687360;0;0;28.14399999999919
1582476687381;0;0;28.25599999999921
1582476687402;0;0;28.367999999999235
1582476687420;0;0;28.479999999999258
1582476687440;0;0;28.59199999999928
1582476687460;0;0;28.703999999999304
1582476687480;0;0;28.815999999999327
1582476687501;0;0;28.92799999999935
1582476687520;0;0;29.039999999999374
1582476687540;0;0;29.151999999999397
1582476687561;0;0;29.26399999999942
1582476687581;0;0;29.375999999999443
1582476687601;0;0;29.487999999999467
1582476687620;0;0;29.59999999999949
1582476687641;0;0;29.711999999999513
1582476687661;0;0;29.823999999999536
1582476687680;0;0;29.93599999999956
1582476687701;0;0;30.047999999999583
1582476687721;0;0;30.159999999999606
1582476687741;0;0;30.27199999999963
1582476687760;0;0;30.383999999999652
1582476687780;0;0;30.495999999999675
1582476687800;0;0;30.6079999999997
1582476687820;0;0;30.71999999999972
1582476687841;0;0;30.831999999999745
1582476687861;0;0;30.943999999999768
1582476687880;0;0;31.05599999999979
1582476687901;0;0;31.167999999999815
1582476687921;0;0;31.279999999999838
1582476687940;0;0;31.39199999999986
1582476687961;0;0;31.503999999999884
1582476687980;0;0;31.615999999999907
1582476688000;0;0;31.72799999999993
1582476688021;0;0;31.839999999999954
1582476688041;0;0;31.951999999999977
1582476688060;0;0;32.064
1582476688081;0;0;32.17600000000002
1582476688101;0;0;32.288000000000046
1582476688120;0;0;32.40000000000007
1582476688142;0;0;32.49600000000013
1582476688161;0;0;32.59200000000019
1582476688180;0;0;32.68800000000025
1582476688202;0;0;32.78400000000031
1582476688221;0;0;32.88000000000037
1582476688240;0;0;32.97600000000043
1582476688260;0;0;33.07200000000049
1582476688280;0;0;33.16800000000055
1582476688301;0;0;33.264000000000614
1582476688320;0;0;33.360000000000674
1582476688341;0;0;33.456000000000735
1582476688360;0;0;33.552000000000795
1582476688380;0;0;33.648000000000856
1582476688402;0;0;33.744000000000916
1582476688420;0;0;33.84000000000098
1582476688441;0;0;33.93600000000104
1582476688460;0;0;34.0320000000011
1582476688480;0;0;34.12800000000116
1582476688502;0;0;34.22400000000122
1582476688520;0;0;34.32000000000128
1582476688541;0;0;34.41600000000134
1582476688561;0;0;34.5120000000014
1582476688580;0;0;34.60800000000146
1582476688600;0;0;34.70400000000152
1582476688621;0;0;34.80000000000158
1582476688640;0;0;34.89600000000164
1582476688660;0;0;34.9920000000017
1582476688681;0;0;35.08800000000176
1582476688701;0;0;35.184000000001824
1582476688720;0;0;35.280000000001884
1582476688740;0;0;35.376000000001945
1582476688760;0;0;35.472000000002005
1582476688780;0;0;35.568000000002066
1582476688801;0;0;35.664000000002126
1582476688820;0;0;35.76000000000219
1582476688841;0;0;35.85600000000225
1582476688860;0;0;35.95200000000231
1582476688880;0;0;36.04800000000237
1582476688900;0;0;36.14400000000243
1582476688920;0;0;36.24000000000249
1582476688940;0;0;36.33600000000255
1582476688960;0;0;36.43200000000261
1582476688981;0;0;36.52800000000267
1582476689001;0;0;36.62400000000273
1582476689020;0;0;36.72000000000279
1582476689040;0;0;36.81600000000285
1582476689061;0;0;36.91200000000291
1582476689082;0;0;37.00800000000297
1582476689101;0;0;37.10400000000303
1582476689121;0;0;37.200000000003094
1582476689143;0;0;37.28800000000303
1582476689160;0;0;37.37600000000297
1582476689181;0;0;37.464000000002905
1582476689201;0;0;37.55200000000284
1582476689220;0;0;37.64000000000278
1582476689241;0;0;37.728000000002716
1582476689261;0;0;37.81600000000265
1582476689280;0;0;37.90400000000259
1582476689301;0;0;37.99200000000253
1582476689320;0;0;38.080000000002464
1582476689341;0;0;38.1680000000024
1582476689362;0;0;38.25600000000234
1582476689380;0;0;38.344000000002275
1582476689400;0;0;38.43200000000221
1582476689420;0;0;38.52000000000215
1582476689441;0;0;38.608000000002086
1582476689461;0;0;38.69600000000202
1582476689480;0;0;38.78400000000196
1582476689500;0;0;38.8720000000019
1582476689520;0;0;38.960000000001834
1582476689540;0;0;39.04800000000177
1582476689561;0;0;39.13600000000171
1582476689580;0;0;39.224000000001645
1582476689600;0;0;39.31200000000158
1582476689620;0;0;39.40000000000152
1582476689640;0;0;39.488000000001456
1582476689661;0;0;39.57600000000139
1582476689680;0;0;39.66400000000133
1582476689700;0;0;39.75200000000127
1582476689721;0;0;39.840000000001204
1582476689741;0;0;39.92800000000114
1582476689760;0;0;40.01600000000108
1582476689781;0;0;40.104000000001015
1582476689800;0;0;40.19200000000095
1582476689821;0;0;40.28000000000089
1582476689841;0;0;40.368000000000826
1582476689861;0;0;40.45600000000076
1582476689880;0;0;40.5440000000007
1582476689900;0;0;40.63200000000064
1582476689921;0;0;40.720000000000574
1582476689940;0;0;40.80800000000051
1582476689961;0;0;40.89600000000045
1582476689981;0;0;40.984000000000385
1582476690000;0;0;41.07200000000032
1582476690020;0;0;41.16000000000026
1582476690041;0;0;41.2480000000002
1582476690061;0;0;41.33600000000013
1582476690080;0;0;41.42400000000007
1582476690100;0;0;41.51200000000001
1582476690121;0;0;41.599999999999945
1582476690143;0;0;41.6799999999999
1582476690160;0;0;41.759999999999856
1582476690181;0;0;41.83999999999981
1582476690201;0;0;41.91999999999977
1582476690221;0;0;41.99999999999972
1582476690241;0;0;42.07999999999968
1582476690261;0;0;42.159999999999634
1582476690281;0;0;42.23999999999959
1582476690301;0;0;42.319999999999546
1582476690321;0;0;42.3999999999995
1582476690340;0;0;42.47999999999946
1582476690360;0;0;42.55999999999941
1582476690380;0;0;42.63999999999937
1582476690400;0;0;42.719999999999324
1582476690420;0;0;42.79999999999928
1582476690441;0;0;42.879999999999235
1582476690460;0;0;42.95999999999919
1582476690481;0;0;43.03999999999915
1582476690501;0;0;43.1199999999991
1582476690521;0;0;43.19999999999906
1582476690541;0;0;43.27999999999901
1582476690561;0;0;43.35999999999897
1582476690580;0;0;43.439999999998925
1582476690600;0;0;43.51999999999888
1582476690621;0;0;43.599999999998836
1582476690640;0;0;43.67999999999879
1582476690660;0;0;43.75999999999875
1582476690681;0;0;43.8399999999987
1582476690700;0;0;43.91999999999866
1582476690720;0;0;43.999999999998614
1582476690741;0;0;44.07999999999857
1582476690760;0;0;44.159999999998526
